t,Ex,Ey,Ez,n,rx,ry,rz,Omega1,Omega2,Omega3,Omega4
47566.9510595959,-0.258473884034681,-0.605893994176302,-0.273725861839014,0.70082656317637,-4834.79947986738,-4971.11315008474,212.187189551801,7946.8724099016,8770.85958772247,7340.42951337916,7848.43230909515
47588.1511269215,-0.251466948604321,-0.608836009371344,-0.281792191767641,0.697621851801675,-4852.88024733315,-4959.34251529247,53.5591063652267,7943.69937016319,8769.21449782441,7341.6312174924,7852.2802556473
47609.3511942472,-0.244428886621732,-0.611696011167283,-0.289818437872889,0.694325415331899,-4868.35537041454,-4944.90907227714,-105.097819990364,7940.78638421203,8767.64181546798,7342.71665707451,7855.90066354643
47630.5512615727,-0.237360608453488,-0.614473716810006,-0.297803641597277,0.690937756933059,-4881.2178189484,-4927.82186973858,-263.698196430915,7938.13909671315,8766.13275759015,7343.6950748281,7859.28859332542
47651.7513288984,-0.230263024024822,-0.61716885220649,-0.305746851169653,0.687459388351712,-4891.46195211401,-4908.09135185063,-422.15674292071,7935.76090632215,8764.67683461328,7344.57782949298,7862.44118613937
47672.951396224,-0.223137042662167,-0.619781151976266,-0.313647121371433,0.68389082981304,-4899.08351859816,-4885.7293501405,-580.388336228392,7933.6527441831,8763.26197613821,7345.37829121817,7865.35784842194
47694.1514635496,-0.215983572968982,-0.622310359545016,-0.321503513299839,0.680232609881623,-4904.07965606087,-4860.74907470356,-738.308053425882,7931.81291301705,8761.87472387385,7346.11165759683,7868.04037859481
47715.3515308752,-0.208803522743835,-0.624756227273074,-0.329315094142837,0.676485265281495,-4906.44888990786,-4833.16510476386,-895.831215109514,7930.23700191293,8760.50048939273,7346.79469083525,7870.493022898
47736.5515982008,-0.201597798947618,-0.627118516607857,-0.337080936981124,0.672649340675336,-4906.19113137687,-4802.993378591,-1052.87342832325,7928.91788830188,8759.12386936741,7347.44538222173,7872.72245096784
47757.7516655264,-0.194367307723383,-0.629396998245876,-0.344800120631685,0.668725388406796,-4903.30767494442,-4770.25118278442,-1209.35062916447,7927.84583348419,8757.72900610514,7348.08255586086,7874.7376466248
47778.951732852,-0.187112954468089,-0.631591452287854,-0.352471729544679,0.664713968214092,-4897.80119506088,-4734.95714093613,-1365.1791250533,7927.0086718582,8756.29997704333,7348.72542887604,7876.54971506814
47800.1518001776,-0.179835643950995,-0.633701668370188,-0.360094853761204,0.660615646926614,-4889.67574222152,-4697.13120168338,-1520.2756366472,7926.39208732004,8754.82119396442,7349.39314927266,7878.17161370205
47821.3518675032,-0.172536280469275,-0.635727445757635,-0.367668588933959,0.656430998158689,-4878.93673838151,-4656.79462616298,-1674.55733938296,7925.97996393511,8753.27779146693,7350.10433483295,7879.61781943004
47842.5519348288,-0.165215768028232,-0.637668593385583,-0.375192036407089,0.652160602015482,-4865.59097172357,-4613.96997487908,-1827.94190462915,7925.75479269646,8751.65598489393,7350.87663646124,7880.90394977017
47863.7520021544,-0.157875010531696,-0.639524929845156,-0.382664303346063,0.64780504482509,-4849.64659078682,-4568.68109399635,-1980.34754043226,7925.69811260949,8749.94338040252,7351.72634729384,7882.04635802438
47884.95206948,-0.150514911968146,-0.641296283309823,-0.390084502904341,0.643364918908469,-4831.11309796587,-4520.95310107082,-2131.69303184101,7925.790962852,8748.12922382883,7352.66807492578,7883.06172368844
47906.1521368056,-0.143136376579576,-0.642982491407591,-0.397451754411081,0.638840822395149,-4810.00134238934,-4470.81237023065,-2281.89778079332,7926.01432341959,8746.20457993675,7353.71448882816,7883.96665830084
47927.3522041312,-0.135740309002969,-0.644583401047281,-0.404765183563697,0.63423335908855,-4786.32351218732,-4418.28651681914,-2430.88184555163,7926.34952423926,8744.16243890685,7354.87614912471,7884.77734426411
47948.5522714568,-0.128327614377796,-0.646098868210524,-0.412023922610316,0.629543138380518,-4760.09312615733,-4363.40438151255,-2578.56597967251,7926.77860674601,8741.99775192208,7356.1614170683,7885.50922028788
47969.7523387824,-0.120899198416731,-0.647528757722602,-0.419227110509924,0.62477077521113,-4731.3250248386,-4306.19601392507,-2724.87167049743,7927.2846267638,8739.7074019368,7357.57644241555,7886.17672256825
47990.952406108,-0.113455967440297,-0.648872943015211,-0.426373893061468,0.619916890067187,-4700.03536100472,-4246.69265571369,-2869.721177152,7927.85189259011,8737.29011885564,7359.12521886871,7886.79308619361
48012.1524734336,-0.105998828378916,-0.650131305892959,-0.433463422997025,0.614982109011241,-4666.24158958451,-4184.92672319527,-3013.03756804182,7928.46613691376,8734.74635026506,7360.80969605596,7887.37020703274
48033.3525407592,-0.0985286887478296,-0.651303736313186,-0.440494860037679,0.609967063732545,-4629.96245702157,-4120.93178948852,-3154.74475783363,7929.11462519905,8732.07809959433,7362.62993516689,7887.91856085422
48054.5526080848,-0.0910464566013436,-0.652390132186165,-0.447467370913717,0.604872391611672,-4591.21799008256,-4054.74256619322,-3294.76754391104,7929.78620621974,8729.28874330679,7364.58429520542,7888.44717382644
